company;year;10000;12000;12200;12710;20000;32000;40100;40400;40800;41500;49100;49500;target
80;2013;712.6550732;613.5986504;203.4246938;2.71E-06;596.1081843;113.635916;1233.275954;-722.3724688;-23.13390515;-0.5190271;97.67190786;78.36144173;0
81;2012;499.1282683;257.401729;2.044444444;2.71E-06;348.6680352;122.6773008;734.8857561;-82.58788618;-34.43630352;-1.854411924;48.22133333;39.41893767;0
81;2013;469.4230759;204.3129404;1.773604336;2.71E-06;343.2991599;114.2143496;768.5795068;-75.53359079;-31.02366938;-1.147723577;61.30200542;54.0192981;0
82;2012;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;-31.09984824;-5.215929539;2.71E-06;2.71E-06;1
82;2013;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;-42.51732249;-12.56019241;2.71E-06;2.71E-06;1
82;2012;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;-31.09984824;-5.215929539;2.71E-06;2.71E-06;1
82;2013;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;-42.51732249;-12.56019241;2.71E-06;2.71E-06;1
83;2012;3998.001054;2454.64139;500.7447696;659.3591518;3432.486542;472.7203062;3161.524846;-1762.089461;-125.220206;-1.046552846;75.6489458;50.34808943;0
83;2013;4139.122699;2534.768916;593.4044444;953.3478726;3599.171274;420.1789079;3536.734442;-1901.454263;-135.4794444;-4.304897019;217.2732629;166.6847317;0
84;2012;2095.646285;1417.756089;272.8306667;55.33705962;1512.375507;507.1844309;1958.890986;-1046.976499;-92.50534146;-30.02887263;-77.48281301;-64.66604878;0
84;2013;1815.234794;1188.005696;293.2298537;42.77173171;1196.437691;575.2369892;1542.622799;-987.7899837;-64.68835501;-31.50968022;-392.2544932;-315.9378157;0
85;2012;242888.6731;16063.74918;8702.788152;14.89709756;89514.72612;32880.43081;100201.9028;62878.86631;2.71E-06;2.71E-06;7331.249843;2880.587276;0
85;2013;245654.2308;18316.33217;14009.86302;32.33964499;88335.19908;38022.36038;91695.83694;55535.25325;2.71E-06;2.71E-06;6281.845401;19993.74315;0
86;2012;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;1
